,0,0,0
1237,2022-06-14,6.664,26.562426
1238,2022-06-15,2.938,26.562426
1239,2022-06-16,12.839,26.562426
1240,2022-06-17,21.212,26.562426
1241,2022-06-18,32.804,26.562426
1242,2022-06-19,18.703,26.562426
1243,2022-06-20,13.39,26.562426
1244,2022-06-21,12.563,26.562426
1245,2022-06-22,9.513,26.562426
1246,2022-06-23,7.116,26.562426
1247,2022-06-24,85.304,590.04456
1248,2022-06-25,566.914,1204.9739
1249,2022-06-26,189.416,93.09069
1250,2022-06-27,103.617,26.562426
1251,2022-06-28,137.178,26.562426
1252,2022-06-29,334.684,26.562426
1253,2022-06-30,289.669,26.562426
1254,2022-07-01,1145.35,1278.7875
1255,2022-07-02,1094.529,1479.6392
1256,2022-07-03,382.424,439.45267
1257,2022-07-04,198.581,26.562426
1258,2022-07-05,135.497,26.562426
1259,2022-07-06,135.915,26.562426
1260,2022-07-07,101.52,26.562426
1261,2022-07-08,106.65,26.562426
1262,2022-07-09,71.846,26.562426
1263,2022-07-10,61.88199999999999,26.562426
1264,2022-07-11,56.904,26.562426
1265,2022-07-12,167.334,26.562426
1266,2022-07-13,173.137,128.13965
1267,2022-07-14,184.098,217.67258
1268,2022-07-15,456.772,444.64853
1269,2022-07-16,263.759,26.562426
1270,2022-07-17,203.559,26.562426
1271,2022-07-18,152.892,26.562426
1272,2022-07-19,116.83400000000002,26.562426
1273,2022-07-20,92.115,26.562426
1274,2022-07-21,78.198,26.562426
1275,2022-07-22,187.341,304.7359
1276,2022-07-23,278.197,26.562426
1277,2022-07-24,212.37,26.562426
1278,2022-07-25,195.082,26.562426
1279,2022-07-26,165.783,26.562426
1280,2022-07-27,127.15700000000001,26.562426
1281,2022-07-28,108.599,26.562426
1282,2022-07-29,81.259,26.562426
1283,2022-07-30,64.497,26.562426
1284,2022-07-31,57.773,26.562426
1285,2022-08-01,62.608,26.562426
1286,2022-08-02,92.842,26.562426
1287,2022-08-03,142.674,26.562426
1288,2022-08-04,469.29999999999995,586.99615
1289,2022-08-05,418.668,274.88803
1290,2022-08-06,265.958,26.562426
1291,2022-08-07,167.139,26.562426
1292,2022-08-08,131.829,26.562426
1293,2022-08-09,368.996,645.2324
1294,2022-08-10,1356.297,2595.094
1295,2022-08-11,3145.502,2693.7432
1296,2022-08-12,1159.826,1460.4266
1297,2022-08-13,580.296,444.13214
1298,2022-08-14,303.231,354.22894
1299,2022-08-15,218.309,26.562426
1300,2022-08-16,258.435,26.562426
1301,2022-08-17,276.764,26.562426
1302,2022-08-18,194.054,26.562426
1303,2022-08-19,152.871,206.0303
1304,2022-08-20,136.118,26.562426
1305,2022-08-21,153.195,26.562426
1306,2022-08-22,118.774,26.562426
1307,2022-08-23,90.962,26.562426
1308,2022-08-24,82.075,26.562426
1309,2022-08-25,59.56300000000001,26.562426
1310,2022-08-26,63.07800000000001,26.562426
1311,2022-08-27,49.047,26.562426
1312,2022-08-28,45.002,26.562426
1313,2022-08-29,35.197,26.562426
1314,2022-08-30,33.071,26.562426
1315,2022-08-31,57.465,85.02034
1316,2022-09-01,100.375,26.562426
1317,2022-09-02,90.43,26.562426
1318,2022-09-03,63.976,26.562426
1319,2022-09-04,46.365,26.562426
1320,2022-09-05,59.23,26.562426
1321,2022-09-06,1207.227,1944.7936
